@relation 'P1BotAgent-freq_1-1803_120855-training-weka.filters.unsupervised.attribute.Remove-R1-8,21-26,33-36,38-40'

@attribute nearestEnemyLeftDistance numeric
@attribute nearestEnemyLef_X numeric
@attribute nearestEnemyLeft_Y numeric
@attribute nearestEnemyRightDistance numeric
@attribute nearestEnemyRight_X numeric
@attribute nearestEnemyRight_Y numeric
@attribute nearestBlockLeftDistance numeric
@attribute nearestBlockLeft_X numeric
@attribute nearestBlockLeft_Y numeric
@attribute nearestBlockRightDistance numeric
@attribute nearestBlockRight_X numeric
@attribute nearestBlockRight_Y numeric
@attribute enemyNearRight {0,1}
@attribute blockNearRight {0,1}
@attribute enemyAheadOnFloorHeight {0,1}
@attribute blockAheadOnFloorHeight {0,1}
@attribute isMarioOnGround {0,1}
@attribute isMarioAbleToJump {0,1}
@attribute isSlopeDown {0,1}
@attribute actionKey {0,1,2,3}

@data
6.325,3,11,2.236,10,11,6,9,3,12.728,18,18,0,0,0,0,0,0,0,2
3.162,8,12,3.162,12,10,5.099,8,4,12.728,18,18,0,0,0,0,0,0,0,2
2.236,8,11,3,12,9,6.083,8,3,12.728,18,18,0,0,0,0,0,0,0,2
2.236,8,11,3,12,9,6.083,8,3,12.728,18,18,0,0,0,0,0,0,0,2
2.828,7,11,2,11,9,6.325,7,3,12.728,18,18,1,0,0,1,0,0,0,2
2.236,7,10,2.236,11,8,7.28,7,2,2,11,9,1,1,0,1,0,0,0,2
2,7,9,2.828,11,7,4,5,9,2,11,9,0,1,0,1,0,0,0,2
2,7,9,2.828,11,7,4,5,9,2,11,9,0,1,0,1,1,0,0,2
3,6,9,2.236,10,7,5,4,9,1,10,9,0,1,0,1,1,1,0,2
2,9,7,7.28,16,7,5,4,9,1,10,9,0,1,0,1,0,0,0,3
1,9,8,7.071,16,8,7.616,6,2,1,10,9,0,1,0,1,0,0,0,3
0,9,9,7,16,9,6.708,6,3,9,18,9,0,0,0,1,0,0,0,3
2,9,11,6.083,15,10,5.831,6,4,12.728,18,18,0,0,0,0,0,0,0,3
2,9,11,6.083,15,10,5.831,6,4,12.728,18,18,0,0,0,0,0,0,0,2
2.236,8,11,5.099,14,10,6.403,5,4,12.728,18,18,0,0,0,0,0,0,0,2
3.162,8,12,5.099,14,10,6.403,5,4,12.728,18,18,0,0,0,0,0,0,0,2
3.162,8,12,5.099,14,10,6.403,5,4,12.728,18,18,0,0,0,0,0,0,0,2
2.236,8,11,5,14,9,7.211,5,3,8,17,9,0,0,0,1,0,0,0,2
2.828,7,11,5,14,9,7.211,5,3,8,17,9,0,0,0,1,1,0,0,2
2.828,7,11,5,14,9,7.211,5,3,8,17,9,0,0,0,1,1,1,0,2
3.606,6,11,4,13,9,7.81,4,3,7,16,9,0,0,0,1,1,1,0,2
3.606,6,11,3,12,9,7.81,4,3,7,16,9,0,0,0,1,1,1,0,2
3.606,6,11,3,12,9,7.81,4,3,7,16,9,0,0,0,1,1,1,0,2
3.606,6,11,3,12,9,7.81,4,3,7,16,9,0,0,0,1,1,1,0,2
4.472,5,11,2,11,9,8.485,3,3,6,15,9,1,0,0,1,1,1,0,2
4.472,5,11,2,11,9,8.485,3,3,6,15,9,1,0,0,1,0,0,0,3
5,5,12,2.236,11,10,7.81,3,4,12.728,18,18,0,0,1,0,0,0,0,3
7.211,3,13,2.236,10,11,8.062,2,5,12.728,18,18,0,0,0,0,0,0,0,3
7.211,3,13,2.236,10,11,8.062,2,5,12.728,18,18,0,0,0,0,0,0,0,2
7.81,3,14,3.162,10,12,7.616,2,6,12.728,18,18,0,0,0,0,0,0,0,2
2,9,11,12.728,18,18,8.944,1,5,12.728,18,18,0,0,0,0,0,0,0,2
2.236,8,11,12.728,18,18,8.944,1,5,12.728,18,18,0,0,0,0,0,0,0,2
2.236,8,11,12.728,18,18,8.944,1,5,12.728,18,18,0,0,0,0,0,0,0,2
1.414,8,10,12.728,18,18,9.434,1,4,12.728,18,18,0,0,0,0,0,0,0,2
2.236,7,10,12.728,18,18,10.296,0,4,12.728,18,18,0,0,0,0,0,0,0,2
2,7,9,12.728,18,18,10.817,0,3,3,12,9,0,0,0,1,0,0,0,2
2,7,9,12.728,18,18,10.817,0,3,3,12,9,0,0,0,1,1,0,0,2
3,6,9,12.728,18,18,12.728,0,0,2,11,9,0,1,0,1,1,1,0,2
3,6,9,12.728,18,18,12.728,0,0,2,11,9,0,1,0,1,0,0,0,3
3.162,6,10,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,1,0,0,0,3
5.385,4,11,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,3
5.385,4,11,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
5.831,4,12,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
6.325,3,11,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
6.325,3,11,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
6.325,3,11,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
7.071,2,10,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
7.071,2,10,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,0,0,0,2
7.071,2,10,12.728,18,18,12.728,0,0,12.728,18,18,0,0,0,0,1,0,1,2
9,0,9,12.728,18,18,1,8,9,12.728,18,18,0,0,0,1,0,1,0,2
9,0,9,12.728,18,18,1,8,9,12.728,18,18,0,0,0,1,1,0,0,2
9,0,9,12.728,18,18,1,8,9,12.728,18,18,0,0,0,1,1,1,0,2
12.728,0,0,12.728,18,18,2,7,9,12.728,18,18,0,0,0,1,1,1,1,2
12.728,0,0,12.728,18,18,2,7,9,12.728,18,18,0,0,0,1,1,1,1,2
12.728,0,0,12.728,18,18,2,7,9,12.728,18,18,0,0,0,1,1,1,1,2
12.728,0,0,12.728,18,18,3,6,9,12.728,18,18,0,0,0,0,1,1,1,2
12.728,0,0,12.728,18,18,3,6,9,12.728,18,18,0,0,0,0,1,1,1,2
12.728,0,0,12.728,18,18,3,6,9,12.728,18,18,0,0,0,0,1,1,1,2
12.728,0,0,12.728,18,18,1,8,9,12.728,18,18,0,0,0,1,0,1,0,2
12.728,0,0,12.728,18,18,12.728,0,0,9,18,9,0,0,0,0,0,0,0,0
12.728,0,0,12.728,18,18,12.728,0,0,9,18,9,0,0,0,0,0,0,0,2
12.728,0,0,12.728,18,18,12.728,0,0,9,18,9,0,0,0,0,0,0,0,2
12.728,0,0,12.042,18,17,12.728,0,0,9.055,18,8,0,0,0,0,0,0,0,2
12.728,0,0,11.314,17,17,12.728,0,0,9.055,18,8,0,0,0,0,0,0,0,2
12.728,0,0,10.63,17,16,12.728,0,0,9.22,18,7,0,0,0,0,0,0,0,2
12.728,0,0,10,17,15,12.728,0,0,9.487,18,6,0,0,0,0,0,0,0,2
12.728,0,0,10.63,17,16,12.728,0,0,9.487,18,6,0,0,0,0,0,0,0,2
12.728,0,0,9.22,16,15,12.728,0,0,8.944,17,5,0,0,0,0,0,0,0,2
12.728,0,0,8.602,16,14,12.728,0,0,9.434,17,4,0,0,0,0,0,0,0,2
12.728,0,0,8.062,16,13,12.728,0,0,10,17,3,0,0,0,0,0,0,0,2
12.728,0,0,7.616,16,12,12.728,0,0,9,18,9,0,0,0,0,0,0,0,2
12.728,0,0,6.325,15,11,12.728,0,0,8.062,17,8,0,0,0,0,0,0,0,2
12.728,0,0,5,14,9,12.728,0,0,7,16,9,0,0,0,1,0,0,0,2
12.728,0,0,5,14,9,12.728,0,0,7,16,9,0,0,0,1,1,0,0,2
12.728,0,0,5,14,9,12.728,0,0,7,16,9,0,0,0,1,1,1,0,2
12.728,0,0,4,13,9,12.728,0,0,6,15,9,0,0,0,1,1,1,0,2
12.728,0,0,4,13,9,12.728,0,0,6,15,9,0,0,0,1,1,1,0,2
12.728,0,0,4,13,9,12.728,0,0,6,15,9,0,0,0,1,1,1,0,2
12.728,0,0,3,12,9,12.728,0,0,5,14,9,0,0,0,1,1,1,0,2
12.728,0,0,3,12,9,12.728,0,0,5,14,9,0,0,0,1,1,1,0,2
12.728,0,0,3,12,9,12.728,0,0,5,14,9,0,0,0,1,1,1,0,2
12.728,0,0,2,11,9,12.728,0,0,5,14,9,1,0,0,1,1,1,0,2
12.728,0,0,1,10,9,12.728,0,0,4,13,9,1,0,0,1,0,0,0,3
12.728,0,0,1.414,10,10,12.728,0,0,5.385,14,7,0,0,1,0,0,0,0,3
12.728,0,0,2.236,10,11,12.728,0,0,5.099,14,8,0,0,0,0,0,0,0,3
2,9,11,2.828,11,11,12.728,0,0,4.123,13,8,0,0,0,0,0,0,0,2
3,9,12,3.606,11,12,12.728,0,0,4,13,9,0,0,0,0,0,0,0,2
2,9,11,2.828,11,11,12.728,0,0,4.123,13,8,0,0,0,0,0,0,0,2
2.236,8,11,2.236,10,11,12.728,0,0,3.162,12,8,0,0,0,0,0,0,0,2
2.236,8,11,2.236,10,11,12.728,0,0,3.162,12,8,0,0,0,0,0,0,0,2
1.414,8,10,1.414,10,10,12.728,0,0,3.606,12,7,0,0,1,1,0,0,0,2
1.414,8,10,12.728,18,18,12.728,0,0,2.828,11,7,0,0,0,1,0,0,0,2
1,8,9,12.728,18,18,12.728,0,0,1,10,9,0,1,0,1,0,0,0,2
1,8,9,12.728,18,18,12.728,0,0,1,10,9,0,1,0,1,1,0,0,2
1,8,9,12.728,18,18,12.728,0,0,1,10,9,0,1,0,1,1,1,0,2
1,8,9,12.728,18,18,12.728,0,0,1,10,9,0,1,0,1,0,0,0,3
1.414,8,10,12.728,18,18,12.728,0,0,2.828,11,7,0,0,0,1,0,0,0,3
2.236,8,11,12.728,18,18,12.728,0,0,2.236,11,8,0,1,0,0,0,0,0,3
3.162,8,12,12.728,18,18,12.728,0,0,2,11,9,0,1,0,0,0,0,0,3
3.606,7,12,12.728,18,18,7,9,2,1,10,9,0,1,0,0,0,0,0,3
4.243,6,12,12.728,18,18,7,9,2,1,10,9,0,1,0,0,0,0,0,3
5,6,13,12.728,18,18,6,9,3,6.083,10,3,0,0,0,1,0,0,0,3
5,6,13,12.728,18,18,6,9,3,6.083,10,3,0,0,0,1,0,0,0,3
5,6,13,12.728,18,18,6,9,3,6.083,10,3,0,0,0,1,0,0,0,3
5,6,13,12.728,18,18,6,9,3,6.083,10,3,0,0,0,1,1,0,0,3
5.657,5,13,12.728,18,18,6,9,3,6.708,12,3,0,0,0,1,1,1,0,2
5.657,5,13,12.728,18,18,6,9,3,6.708,12,3,0,0,0,1,1,1,0,2
5.657,5,13,12.728,18,18,6,9,3,6.708,12,3,0,0,0,1,1,1,0,2
5.657,5,13,12.728,18,18,6,9,3,6.708,12,3,0,0,0,1,1,1,0,2
7.211,3,13,12.728,18,18,6.083,8,3,6.325,11,3,0,0,0,1,1,1,0,2
7.211,3,13,12.728,18,18,6.083,8,3,6.325,11,3,0,0,0,1,1,1,0,2
7.211,3,13,12.728,18,18,6.083,8,3,6.325,11,3,0,0,0,1,1,1,0,2
8.062,2,13,12.728,18,18,6.325,7,3,6.083,10,3,0,0,0,1,1,1,1,2
8.062,2,13,12.728,18,18,6.325,7,3,6.083,10,3,0,0,0,1,1,1,1,2
8.062,2,13,12.728,18,18,6.325,7,3,6.083,10,3,0,0,0,1,1,1,1,2
8.944,1,13,12.728,18,18,6,9,3,6.083,10,3,0,0,0,0,1,1,1,2
8.944,1,13,12.728,18,18,6,9,3,6.083,10,3,0,0,0,0,1,1,1,2
8.944,1,13,9.22,18,11,6,9,3,6.083,10,3,0,0,0,0,1,1,1,2
9.849,0,13,9.22,18,11,6,9,3,6.083,10,3,0,0,0,0,1,1,1,2
12.728,0,0,8.246,17,11,6,9,3,12.728,18,18,0,0,0,0,0,1,0,2
12.728,0,0,8.062,17,10,1,8,9,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,8.062,17,10,1,8,9,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,7,16,9,2.236,7,8,9,18,9,0,0,0,0,0,0,0,2
12.728,0,0,7,16,9,2.236,7,8,9,18,9,0,0,0,0,0,0,0,2
12.728,0,0,7.071,16,8,2.828,7,7,7,16,9,0,0,0,1,0,0,0,2
12.728,0,0,6.083,15,8,3.606,6,7,6,15,9,0,0,0,1,1,0,0,2
12.728,0,0,5.099,14,8,3.606,6,7,6,15,9,0,0,0,1,1,1,0,2
12.728,0,0,5.099,14,8,3.606,6,7,6,15,9,0,0,0,1,1,1,0,2
12.728,0,0,4.123,13,8,4.472,5,7,5,14,9,0,0,0,1,1,1,0,2
12.728,0,0,4.123,13,8,4.472,5,7,5,14,9,0,0,0,1,1,1,0,2
12.728,0,0,4,13,9,4.472,5,7,5,14,9,0,0,0,1,1,1,0,2
12.728,0,0,3,12,9,5.385,4,7,4,13,9,0,0,0,1,1,1,0,2
12.728,0,0,3,12,9,5.385,4,7,4,13,9,0,0,0,1,1,1,0,2
12.728,0,0,3,12,9,5.385,4,7,4,13,9,0,0,0,1,1,1,0,2
12.728,0,0,2,11,9,6.325,3,7,3,12,9,1,0,0,1,1,1,0,2
12.728,0,0,1,10,9,6.325,3,7,3,12,9,1,0,0,1,0,0,0,3
12.728,0,0,1.414,10,10,6.083,3,8,5,14,9,0,0,1,0,0,0,0,3
2,9,11,12.728,18,18,7,2,9,7.071,14,4,0,0,0,0,0,0,0,3
2,9,11,12.728,18,18,7,2,9,7.071,14,4,0,0,0,0,0,0,0,2
3,9,12,12.728,18,18,8.485,3,3,6.403,14,5,0,0,0,0,0,0,0,2
2.236,8,11,12.728,18,18,8,1,9,6.403,13,4,0,0,0,0,0,0,0,2
2.236,8,11,12.728,18,18,8,1,9,6.403,13,4,0,0,0,0,0,0,0,2
2.236,8,11,12.728,18,18,8,1,9,6.403,13,4,0,0,0,0,0,0,0,2
2.236,7,10,9.487,18,12,9.055,0,8,2,11,9,0,1,0,1,0,0,0,2
2.236,7,10,9.487,18,12,9.055,0,8,2,11,9,0,1,0,1,0,0,0,2
3.162,6,10,9.487,18,12,9.055,0,8,2,11,9,0,1,0,1,1,0,0,2
4.123,5,10,8.544,17,12,12.042,0,1,1,10,9,0,1,0,1,1,1,0,2
4.123,5,10,9.487,18,12,12.042,0,1,1,10,9,0,1,0,1,0,0,0,3
4.472,5,11,9.849,18,13,11.402,0,2,5.385,11,4,0,0,0,1,0,0,0,3
5,5,12,10.296,18,14,10.817,0,3,4.472,11,5,0,0,0,0,0,0,0,3
5,5,12,10.296,18,14,10.817,0,3,4.472,11,5,0,0,0,0,0,0,0,2
5.657,5,13,10.817,18,15,10.296,0,4,3.606,11,6,0,0,0,0,0,0,0,2
5.831,4,12,9.434,17,14,12.728,0,0,4.123,10,5,0,0,0,0,0,0,0,2
5.831,4,12,9.434,17,14,12.728,0,0,4.123,10,5,0,0,0,0,0,0,0,2
6.708,3,12,9.434,17,14,12.728,0,0,4.123,10,5,0,0,0,0,0,0,0,2
6.325,3,11,8.944,17,13,12.728,0,0,5.099,10,4,0,0,0,0,0,0,0,2
6.325,3,11,9.849,18,13,12.728,0,0,5.099,10,4,0,0,0,0,0,0,0,2
6.325,3,11,9.849,18,13,12.728,0,0,5.099,10,4,0,0,0,0,1,0,1,2
7.28,2,11,8.944,17,13,5,9,4,5.099,10,4,0,0,0,1,1,1,1,2
7.071,2,10,8.544,17,12,1,8,9,2,11,9,0,1,0,1,0,1,0,2
7.071,2,10,8.544,17,12,1,8,9,2,11,9,0,1,0,1,1,0,0,3
7.071,2,10,8.544,17,12,1,8,9,2,11,9,0,1,0,1,1,1,0,2
8.062,1,10,7.616,16,12,2,7,9,1,10,9,0,1,0,1,0,0,0,3
9.22,0,11,8.062,16,13,5,9,4,5.099,10,4,0,0,0,1,0,0,0,3
9.487,0,12,8.602,16,14,4,9,5,4.123,10,5,0,0,0,0,0,0,0,3
12.728,0,0,7.81,15,14,4,9,5,4.123,10,5,0,0,0,0,0,0,0,2
12.728,0,0,9.22,16,15,3,9,6,3.162,10,6,0,0,0,0,0,0,0,2
12.728,0,0,8.602,16,14,4,9,5,4.123,10,5,0,0,0,0,0,0,0,2
12.728,0,0,7.81,15,14,4,9,5,7.211,13,3,0,0,0,0,0,0,0,2
12.728,0,0,7.81,15,14,4,9,5,7.211,13,3,0,0,0,0,0,0,0,2
12.728,0,0,7.211,15,13,5,9,4,8.062,13,2,0,0,0,0,0,0,0,2
12.728,0,0,7.211,15,13,5,9,4,8.062,13,2,0,0,0,0,0,0,0,2
12.728,0,0,5.831,14,12,1,8,9,8.544,12,1,0,0,0,1,0,0,0,2
12.728,0,0,5.831,14,12,1,8,9,8.544,12,1,0,0,0,1,1,0,1,2
12.728,0,0,5.831,14,12,1,8,9,8.544,12,1,0,0,0,1,1,1,1,2
12.728,0,0,5,13,12,2,7,9,8.246,11,1,0,0,0,0,1,1,1,2
12.728,0,0,5,13,12,2,7,9,8.246,11,1,0,0,0,0,1,1,1,2
12.728,0,0,5,13,12,2,7,9,8.246,11,1,0,0,0,0,1,1,1,2
12.728,0,0,4.243,12,12,3,6,9,8.062,10,1,0,0,0,0,1,1,1,2
12.728,0,0,3.606,12,11,1,8,9,9.055,10,0,0,0,0,0,0,1,0,2
12.728,0,0,3.606,12,11,1,8,9,9.055,10,0,0,0,0,0,0,0,0,2
12.728,0,0,1.414,10,10,2,7,9,8.944,17,5,0,0,1,0,0,0,0,2
12.728,0,0,1.414,10,10,2,7,9,8.944,17,5,0,0,1,0,0,0,0,2
12.728,0,0,1,10,9,2,7,9,8,17,9,1,0,0,1,0,0,0,2
12.728,0,0,3,12,9,3,6,9,7,16,9,0,0,0,1,0,0,0,2
12.728,0,0,3.162,12,10,3,6,9,8.062,16,5,0,0,0,0,0,0,0,2
12.728,0,0,3.606,12,11,3,6,9,7.616,16,6,0,0,0,0,0,0,0,2
12.728,0,0,2.828,11,11,4,5,9,6.708,15,6,0,0,0,0,0,0,0,2
12.728,0,0,2.828,11,11,4,5,9,6.708,15,6,0,0,0,0,0,0,0,2
12.728,0,0,2.828,11,11,4,5,9,6.708,15,6,0,0,0,0,0,0,0,2
12.728,0,0,2.236,10,11,5,4,9,5.831,14,6,0,0,0,0,0,0,0,2
12.728,0,0,1.414,10,10,5,4,9,6.403,14,5,0,0,1,0,0,0,0,2
12.728,0,0,1.414,10,10,5,4,9,6.403,14,5,0,0,1,0,0,0,0,2
12.728,0,0,1,10,9,6,3,9,4,13,9,1,0,0,1,0,0,0,2
12.728,0,0,8.062,17,8,6,3,9,4,13,9,0,0,0,1,0,0,0,2
12.728,0,0,8.062,17,10,6,3,9,5.657,13,5,0,0,0,0,0,0,0,2
12.728,0,0,7.28,16,11,7,2,9,4.243,12,6,0,0,0,0,0,0,0,2
12.728,0,0,7.28,16,11,7,2,9,4.243,12,6,0,0,0,0,0,0,0,2
12.728,0,0,7.28,16,11,7,2,9,4.243,12,6,0,0,0,0,0,0,0,2
12.728,0,0,6.325,15,11,8,1,9,3.606,11,6,0,0,0,0,0,0,0,2
12.728,0,0,6.325,15,11,8,1,9,3.606,11,6,0,0,0,0,0,0,0,2
12.728,0,0,4.123,13,10,8,9,1,4.123,10,5,0,0,0,1,0,0,0,2
12.728,0,0,4.123,13,10,8,9,1,4.123,10,5,0,0,0,1,0,0,0,2
12.728,0,0,4,13,9,9,0,9,1,10,9,0,1,0,1,0,0,0,2
12.728,0,0,4,13,9,9,0,9,1,10,9,0,1,0,1,1,0,0,2
12.728,0,0,4,13,9,9,0,9,1,10,9,0,1,0,1,1,1,0,2
12.728,0,0,4,13,9,9,0,9,1,10,9,0,1,0,1,0,0,0,3
12.728,0,0,4.123,13,10,8,9,1,4.123,10,5,0,0,0,1,0,0,0,3
12.728,0,0,4.472,13,11,7,9,2,3.162,10,6,0,0,0,0,0,0,0,3
12.728,0,0,4.472,13,11,7,9,2,3.162,10,6,0,0,0,0,0,0,0,2
12.728,0,0,4.243,12,12,2,9,7,2.236,10,7,0,0,0,0,0,0,0,2
12.728,0,0,3.606,12,11,3,9,6,3.162,10,6,0,0,0,0,0,0,0,2
12.728,0,0,3.606,12,11,3,9,6,3.162,10,6,0,0,0,0,0,0,0,2
12.728,0,0,3.606,12,11,3,9,6,3.162,10,6,0,0,0,0,0,0,0,2
12.728,0,0,3.162,12,10,4,9,5,4.123,10,5,0,0,0,1,0,0,0,2
12.728,0,0,4.123,13,10,4,9,5,4.123,10,5,0,0,0,1,0,0,0,2
12.728,0,0,3.162,12,10,4,9,5,8,17,9,0,0,0,1,1,0,1,2
12.728,0,0,3.162,12,10,4,9,5,8,17,9,0,0,0,1,1,1,1,2
12.728,0,0,3.162,12,10,4,9,5,8,17,9,0,0,0,1,1,1,1,2
12.728,0,0,3.162,12,10,4,9,5,8,17,9,0,0,0,1,1,1,1,2
12.728,0,0,2.236,11,10,4.123,8,5,7,16,9,0,0,1,0,1,1,1,2
12.728,0,0,2.236,11,10,4.123,8,5,7,16,9,0,0,1,0,1,1,1,2
12.728,0,0,2.236,11,10,4.123,8,5,7,16,9,0,0,1,0,1,1,1,2
12.728,0,0,1.414,10,10,4.472,7,5,6,15,9,0,0,1,1,1,1,1,2
12.728,0,0,1,10,9,1,8,9,2,11,9,1,1,0,1,0,1,0,2
12.728,0,0,3.162,12,8,1,8,9,2,11,9,0,1,0,1,0,0,0,3
12.728,0,0,2,11,9,5,6,5,5,14,9,1,0,0,1,0,0,0,3
12.728,0,0,2.236,11,10,4.243,6,6,5,14,9,0,0,1,0,0,0,0,3
12.728,0,0,2.236,11,10,4.243,6,6,5,14,9,0,0,1,0,0,0,0,3
12.728,0,0,2.828,11,11,3.606,6,7,12.728,18,18,0,0,0,0,0,0,0,3
12.728,0,0,2.236,10,11,4.472,5,7,12.728,18,18,0,0,0,0,0,0,0,2
12.728,0,0,2.236,10,11,4.472,5,7,12.728,18,18,0,0,0,0,0,0,0,2
2,9,11,8.062,17,10,4.472,5,7,12.728,18,18,0,0,0,0,0,0,0,2
2.236,8,11,7.071,16,10,5.385,4,7,12.728,18,18,0,0,0,0,0,0,0,2
2.236,8,11,7.071,16,10,5.385,4,7,12.728,18,18,0,0,0,0,0,0,0,2
1.414,8,10,8,17,9,5.831,4,6,3,12,9,0,0,0,0,0,0,0,2
2,7,9,7.071,16,8,7.211,3,5,2,11,9,0,1,0,1,0,0,0,2
2,7,9,7.071,16,8,7.211,3,5,2,11,9,0,1,0,1,0,0,0,2
2,7,9,7.071,16,8,7.211,3,5,2,11,9,0,1,0,1,1,0,0,2
3,6,9,6.083,15,8,8.062,2,5,1,10,9,0,1,0,1,1,1,0,2
3,6,9,6.083,15,8,8.062,2,5,1,10,9,0,1,0,1,0,0,0,3
4.123,5,10,6,15,9,7.616,2,6,1,10,9,0,1,0,1,0,0,0,3
4.472,5,11,6.083,15,10,7.28,2,7,12.728,18,18,0,0,0,1,0,0,0,3
5,5,12,6.325,15,11,7.071,2,8,12.728,18,18,0,0,0,0,0,0,0,3
5.657,5,13,6.325,15,11,7.071,2,8,12.728,18,18,0,0,0,0,0,0,0,2
6.403,4,13,5.385,14,11,7.81,3,4,10.817,18,3,0,0,0,0,0,0,0,2
6.403,4,13,5.385,14,11,7.81,3,4,10.817,18,3,0,0,0,0,0,0,0,2
6.403,4,13,5.385,14,11,7.81,3,4,10.817,18,3,0,0,0,0,0,0,0,2
5.831,4,12,5.099,14,10,8.246,1,7,11.402,18,2,0,0,0,1,0,0,0,2
5.831,4,12,5.099,14,10,8.246,1,7,11.402,18,2,0,0,0,1,1,0,0,2
6.708,3,12,5.099,14,10,8.246,1,7,11.402,18,2,0,0,0,1,1,1,0,2
7.616,2,12,4.123,13,10,9.22,0,7,10.63,17,2,0,0,0,1,1,1,1,2
7.616,2,12,4.123,13,10,9.22,0,7,10.63,17,2,0,0,0,1,1,1,1,2
7.616,2,12,3.162,12,10,9.22,0,7,10.63,17,2,0,0,0,1,1,1,1,2
7.616,2,12,3.162,12,10,9.22,0,7,10.63,17,2,0,0,0,1,1,1,1,2
8.544,1,12,2.236,11,10,10,1,3,9.899,16,2,0,0,1,0,1,1,1,2
8.544,1,12,2.236,11,10,10,1,3,9.899,16,2,0,0,1,0,1,1,1,2
8.544,1,12,2.236,11,10,10,1,3,9.899,16,2,0,0,1,0,1,1,1,2
9.487,0,12,1.414,10,10,10.817,0,3,9.22,15,2,0,0,1,0,1,1,1,2
9.22,0,11,1,10,9,1,8,9,10,15,1,1,0,0,1,0,1,0,2
9.22,0,11,4,13,9,1,8,9,10,15,1,0,0,0,1,0,0,0,3
12.728,0,0,3.162,12,10,12.728,0,0,8.602,14,2,0,0,0,0,0,0,0,3
12.728,0,0,3.606,12,11,12.728,0,0,7.81,14,3,0,0,0,0,0,0,0,2
12.728,0,0,4.472,13,11,12.728,0,0,7.81,14,3,0,0,0,0,0,0,0,2
9.849,0,13,4.472,13,11,12.728,0,0,7.81,14,3,0,0,0,0,0,0,0,2
12.728,0,0,3.606,12,11,12.728,0,0,7.211,13,3,0,0,0,0,0,0,0,2
12.728,0,0,3.606,12,11,12.728,0,0,7.211,13,3,0,0,0,0,0,0,0,2
12.728,0,0,3.162,12,10,12.728,0,0,8.062,13,2,0,0,0,0,0,0,0,2
12.728,0,0,2.236,11,10,12.728,0,0,7.616,12,2,0,0,1,0,0,0,0,2
12.728,0,0,2,11,9,4,5,9,8.544,12,1,1,0,0,1,0,0,0,2
12.728,0,0,2,11,9,4,5,9,8.544,12,1,1,0,0,1,1,0,0,2
12.728,0,0,1,10,9,5,4,9,8.246,11,1,1,0,0,1,1,1,0,2
12.728,0,0,2,11,9,5,4,9,8.246,11,1,1,0,0,1,0,0,0,3
12.728,0,0,2.236,11,10,12.728,0,0,7.28,11,2,0,0,1,0,0,0,0,3
12.728,0,0,2.236,10,11,12.728,0,0,6.083,10,3,0,0,0,0,0,0,0,3
12.728,0,0,2.236,10,11,12.728,0,0,6.083,10,3,0,0,0,0,0,0,0,2
12.728,0,0,3.162,10,12,12.728,0,0,5.099,10,4,0,0,0,0,0,0,0,2
2,9,11,12.728,18,18,6,9,3,6.083,10,3,0,0,0,0,0,0,0,2
2,9,11,12.728,18,18,6,9,3,6.083,10,3,0,0,0,0,0,0,0,2
2,9,11,12.728,18,18,6,9,3,6.083,10,3,0,0,0,0,0,0,0,2
1.414,8,10,12.728,18,18,7,9,2,7.28,11,2,0,0,0,0,0,0,0,2
1,9,10,12.728,18,18,7,9,2,7.28,11,2,0,0,0,0,0,0,0,2
0,9,9,12.728,18,18,8,1,9,8.246,11,1,0,0,0,1,0,0,0,2
1,8,9,12.728,18,18,8.062,8,1,8.062,13,2,0,0,0,1,1,0,0,2
1,8,9,12.728,18,18,8.062,8,1,8.062,13,2,0,0,0,1,1,1,0,2
1,8,9,9,18,9,8.062,8,1,8.062,13,2,0,0,0,1,1,1,0,2
2,7,9,8,17,9,8,9,1,7.616,12,2,0,0,0,1,1,1,1,2
2,7,9,8,17,9,8,9,1,7.616,12,2,0,0,0,1,1,1,1,2
2,7,9,8,17,9,8,9,1,7.616,12,2,0,0,0,1,1,1,1,2
3,6,9,7,16,9,8,9,1,7.28,11,2,0,0,0,0,1,1,1,2
2,7,9,7,16,9,8,9,1,7.28,11,2,0,0,0,0,1,1,1,2
2,7,9,7,16,9,8,9,1,7.28,11,2,0,0,0,0,1,1,1,2
3.162,6,8,6.083,15,8,1,8,9,6,15,9,0,0,0,0,0,1,0,2
3.162,6,8,6.083,15,8,1,8,9,6,15,9,0,0,0,0,0,0,0,2
4.123,5,8,4.123,13,8,2,7,9,5,14,9,0,0,0,0,0,0,0,2
4.472,5,7,4.472,13,7,2,7,9,5,14,9,0,0,0,1,0,0,0,2
